userID,itemNo,responseNo,checked,responseText,responseTime
01686541,6,2,1,,6276
01686541,7,-1,-1,,1317
01686541,8,1,0,,5697
01686541,8,2,1,,5697
01686541,9,-1,-1,,2394
01686541,10,-1,-1,,4284
01699419,2,1,0,,10950
01699419,2,2,0,,10950
01699419,2,3,0,,10950
01699419,2,4,1,,10950
01699419,2,5,0,,10950
01699419,3,1,1,,11333
01699419,3,2,0,,11333
01699419,3,3,0,,11333
01699419,3,4,0,,11333
01699419,3,5,0,,11333
01699419,4,1,0,,9134
01699419,4,2,0,,9134
01699419,4,3,0,,9134
01699419,4,4,1,,9134
01699419,4,5,0,,9134
01699419,5,1,1,,11405
01699419,5,2,0,,11405
01699419,5,3,0,,11405
01699419,5,4,0,,11405
01699419,5,5,0,,11405
01699419,6,1,0,,5176
01699419,6,2,1,,5176
01699419,7,-1,-1,,4848
01699419,8,1,0,,9221
01699419,8,2,1,,9221
01699419,9,-1,-1,,2192
01699419,10,-1,-1,I didn't understand if the different shadings of the symbols was significant.,37365
01708882,2,1,0,,9449
01708882,2,2,0,,9449
01708882,2,3,0,,9449
01708882,2,4,0,,9449
01708882,2,5,1,,9449
01708882,3,1,0,,5835
01708882,3,2,0,,5835
01708882,3,3,0,,5835
01708882,3,4,1,,5835
01708882,3,5,0,,5835
01708882,4,1,0,,6141
01708882,4,2,0,,6141
01708882,4,3,0,,6141
01708882,4,4,0,,6141
01708882,4,5,1,,6141
01708882,5,1,1,,5313
01708882,5,2,0,,5313
01708882,5,3,0,,5313
01708882,5,4,0,,5313
01708882,5,5,0,,5313
01708882,6,1,0,,7805
01708882,6,2,1,,7805
01708882,7,-1,-1,,6924
01708882,8,1,0,,6852
01708882,8,2,1,,6852
01708882,9,-1,-1,,5991
01708882,10,-1,-1,,9642
01711664,2,1,0,,5593
01711664,2,2,0,,5593
01711664,2,3,0,,5593
01711664,2,4,0,,5593
01711664,2,5,1,,5593
01711664,3,1,0,,9793
01711664,3,2,1,,9793
01711664,3,3,0,,9793
01711664,3,4,0,,9793
01711664,3,5,0,,9793
01711664,4,1,0,,3879
01711664,4,2,0,,3879
01711664,4,3,0,,3879
01711664,4,4,0,,3879
01711664,4,5,1,,3879
01711664,5,1,1,,4310
01711664,5,2,0,,4310
01711664,5,3,0,,4310
01711664,5,4,0,,4310
01711664,5,5,0,,4310
01711664,6,1,0,,3892
01711664,6,2,1,,3892
01711664,7,-1,-1,,4015
01711664,8,1,1,,3617
01711664,8,2,0,,3617
01711664,9,-1,-1,I think I could have changed a symbol with less than 2%  specifically the first one.,23765
01711664,10,-1,-1,,2030
01794406,2,1,0,,6676
01794406,2,2,0,,6676
01794406,2,3,0,,6676
01794406,2,4,1,,6676
01794406,2,5,0,,6676
01794406,3,1,0,,5481
01794406,3,2,1,,5481
01794406,3,3,0,,5481
01794406,3,4,0,,5481
01794406,3,5,0,,5481
01794406,4,1,0,,7692
01794406,4,2,0,,7692
01794406,4,3,0,,7692
01794406,4,4,1,,7692
01794406,4,5,0,,7692
01794406,5,1,1,,4611
01794406,5,2,0,,4611
01794406,5,3,0,,4611
01794406,5,4,0,,4611
01794406,5,5,0,,4611
01794406,6,1,0,,6600
01794406,6,2,1,,6600
01794406,7,-1,-1,,5662
01794406,8,1,1,,5470
01794406,8,2,0,,5470
01794406,9,-1,-1,Had to make more changes to reach the 2% in one of the numbers,24577
01794406,10,-1,-1,,2586
01931992,2,1,0,,10710
01931992,2,2,0,,10710
01931992,2,3,0,,10710
01931992,2,4,0,,10710
01931992,2,5,1,,10710
01931992,3,1,0,,9096
01931992,3,2,1,,9096
01931992,3,3,0,,9096
01931992,3,4,0,,9096
01931992,3,5,0,,9096
01931992,4,1,0,,7632
01931992,4,2,0,,7632
01931992,4,3,0,,7632
01931992,4,4,1,,7632
01931992,4,5,0,,7632
01931992,5,1,1,,3936
01931992,5,2,0,,3936
01931992,5,3,0,,3936
01931992,5,4,0,,3936
01931992,5,5,0,,3936
01931992,6,1,0,,5095
01931992,6,2,1,,5095
01931992,7,-1,-1,I was keen to make the minimal number of changes. I began by adding and only used the eraser after that. Sometimes I was conscious of the darkness / lightness of the remaining pixels and felt that it might be necessary to darken some pixels to fully improve the visibility of the symbol.,109564
01931992,8,1,1,,3822
01931992,8,2,0,,3822
01931992,9,-1,-1,Occasionally I made a change which caused the percentage to jump up a point and that made me attempt to undo. (Actually I wasn't sure if 'undo' was having any effect.) I was torn between improving the result and keeping the percentage of change low  and I prioritised keeping the percentage of change low.,98812
01931992,10,-1,-1,Was the 'undo' button working? I tried it once or twice to undo the last action and wasn't sure it was having any effect. (It didn't make a huge difference  I was just being perfectionist  wanting to undo a tiny tweak at the end once or twice.),70502
02013204,2,1,0,,13445
02013204,2,2,0,,13445
02013204,2,3,0,,13445
02013204,2,4,0,,13445
02013204,2,5,1,,13445
02013204,3,1,0,,10277
02013204,3,2,1,,10277
02013204,3,3,0,,10277
02013204,3,4,0,,10277
02013204,3,5,0,,10277
02013204,4,1,0,,7294
02013204,4,2,0,,7294
02013204,4,3,0,,7294
02013204,4,4,1,,7294
02013204,4,5,0,,7294
02013204,5,1,1,,4394
02013204,5,2,0,,4394
02013204,5,3,0,,4394
02013204,5,4,0,,4394
02013204,5,5,0,,4394
02013204,6,1,0,,8127
02013204,6,2,1,,8127
02013204,7,-1,-1,,4247
02013204,8,1,1,,13939
02013204,8,2,0,,13939
02013204,9,-1,-1,,83080
02013204,10,-1,-1,It was a really interesting study  seeing the amount of change that makes us distinguish one thing from another. ,59835
02047009,2,1,0,,6499
02047009,2,2,0,,6499
02047009,2,3,0,,6499
02047009,2,4,0,,6499
02047009,2,5,1,,6499
02047009,3,1,1,,5805
02047009,3,2,0,,5805
02047009,3,3,0,,5805
02047009,3,4,0,,5805
02047009,3,5,0,,5805
02047009,4,1,0,,4680
02047009,4,2,0,,4680
02047009,4,3,0,,4680
02047009,4,4,1,,4680
02047009,4,5,0,,4680
02047009,5,1,1,,4880
02047009,5,2,0,,4880
02047009,5,3,0,,4880
02047009,5,4,0,,4880
02047009,5,5,0,,4880
02047009,6,1,0,,3941
02047009,6,2,1,,3941
02047009,7,-1,-1,,2714
02047009,8,1,0,,3654
02047009,8,2,1,,3654
02047009,9,-1,-1,,5817
02047009,10,-1,-1,,1258
02087440,2,1,0,,4671
02087440,2,2,0,,4671
02087440,2,3,0,,4671
02087440,2,4,0,,4671
02087440,2,5,1,,4671
02087440,3,1,1,,2385
02087440,3,2,0,,2385
02087440,3,3,0,,2385
02087440,3,4,0,,2385
02087440,3,5,0,,2385
02087440,4,1,0,,6071
02087440,4,2,0,,6071
02087440,4,3,0,,6071
02087440,4,4,0,,6071
02087440,4,5,1,,6071
02087440,5,1,1,,2457
02087440,5,2,0,,2457
02087440,5,3,0,,2457
02087440,5,4,0,,2457
02087440,5,5,0,,2457
02087440,6,1,0,,4719
02087440,6,2,1,,4719
02087440,7,-1,-1,,2729
02087440,8,1,0,,3687
02087440,8,2,1,,3687
02087440,9,-1,-1,,1752
02087440,10,-1,-1,,1616
02135926,2,1,0,,12249
02135926,2,2,0,,12249
02135926,2,3,0,,12249
02135926,2,4,0,,12249
02135926,2,5,1,,12249
02135926,3,1,1,,6809
02135926,3,2,0,,6809
02135926,3,3,0,,6809
02135926,3,4,0,,6809
02135926,3,5,0,,6809
02135926,4,1,0,,9429
02135926,4,2,0,,9429
02135926,4,3,0,,9429
02135926,4,4,0,,9429
02135926,4,5,1,,9429
02135926,5,1,1,,5124
02135926,5,2,0,,5124
02135926,5,3,0,,5124
02135926,5,4,0,,5124
02135926,5,5,0,,5124
02135926,6,1,1,,14644
02135926,6,2,0,,14644
02135926,7,-1,-1,To try and keep as much as the original number as possible.,27852
02135926,8,1,0,,6831
02135926,8,2,1,,6831
02135926,9,-1,-1,It didn't affect my strategy.,21944
02135926,10,-1,-1,Everything worked great and was clear. It was a fun study! Thank you and good luck!,23190
02153754,2,1,0,,4757
02153754,2,2,0,,4757
02153754,2,3,0,,4757
02153754,2,4,0,,4757
02153754,2,5,1,,4757
02153754,3,1,0,,4958
02153754,3,2,1,,4958
02153754,3,3,0,,4958
02153754,3,4,0,,4958
02153754,3,5,0,,4958
02153754,4,1,0,,4712
02153754,4,2,0,,4712
02153754,4,3,0,,4712
02153754,4,4,0,,4712
02153754,4,5,1,,4712
02153754,5,1,1,,3784
02153754,5,2,0,,3784
02153754,5,3,0,,3784
02153754,5,4,0,,3784
02153754,5,5,0,,3784
02153754,6,1,0,,3542
02153754,6,2,1,,3542
02153754,7,-1,-1,,4034
02153754,8,1,0,,4541
02153754,8,2,1,,4541
02153754,9,-1,-1,,2275
02153754,10,-1,-1,it was interesting! it got my brain working,15023
02231859,2,1,0,,8288
02231859,2,2,0,,8288
02231859,2,3,0,,8288
02231859,2,4,0,,8288
02231859,2,5,1,,8288
02231859,3,1,1,,6556
02231859,3,2,0,,6556
02231859,3,3,0,,6556
02231859,3,4,0,,6556
02231859,3,5,0,,6556
02231859,4,1,0,,5951
02231859,4,2,0,,5951
02231859,4,3,0,,5951
02231859,4,4,1,,5951
02231859,4,5,0,,5951
02231859,5,1,1,,5655
02231859,5,2,0,,5655
02231859,5,3,0,,5655
02231859,5,4,0,,5655
02231859,5,5,0,,5655
02231859,6,1,0,,4956
02231859,6,2,1,,4956
02231859,7,-1,-1,,9009
02231859,8,1,0,,6414
02231859,8,2,1,,6414
02231859,9,-1,-1,,4491
02231859,10,-1,-1,Nothing,9018
02474068,2,1,0,,11014
02474068,2,2,0,,11014
02474068,2,3,0,,11014
02474068,2,4,0,,11014
02474068,2,5,1,,11014
02474068,3,1,0,,10242
02474068,3,2,1,,10242
02474068,3,3,0,,10242
02474068,3,4,0,,10242
02474068,3,5,0,,10242
02474068,4,1,0,,7696
02474068,4,2,0,,7696
02474068,4,3,0,,7696
02474068,4,4,1,,7696
02474068,4,5,0,,7696
02474068,5,1,1,,5620
02474068,5,2,0,,5620
02474068,5,3,0,,5620
02474068,5,4,0,,5620
02474068,5,5,0,,5620
02474068,6,1,0,,8673
02474068,6,2,1,,8673
02474068,7,-1,-1,I didn't follow a strategy as such  just tried to give an approximation of the new character so the main features but not seeking perfection.  7 to 5 was very difficult because there was little similar features really  just the straight down stroke of the 5 but I feel I should have done a better job.,183465
02474068,8,1,0,,6250
02474068,8,2,1,,6250
02474068,9,-1,-1,All the annotations required at least 2% in my case.,23733
02474068,10,-1,-1,Wasn't too sure if we were to aim for same thickness as in the initial character or not  I'd give guidance on that.,62656
02514359,2,1,0,,5919
02514359,2,2,0,,5919
02514359,2,3,0,,5919
02514359,2,4,1,,5919
02514359,2,5,0,,5919
02514359,3,1,1,,4234
02514359,3,2,0,,4234
02514359,3,3,0,,4234
02514359,3,4,0,,4234
02514359,3,5,0,,4234
02514359,4,1,0,,5170
02514359,4,2,0,,5170
02514359,4,3,1,,5170
02514359,4,4,0,,5170
02514359,4,5,0,,5170
02514359,5,1,1,,5679
02514359,5,2,0,,5679
02514359,5,3,0,,5679
02514359,5,4,0,,5679
02514359,5,5,0,,5679
02514359,6,1,0,,4782
02514359,6,2,1,,4782
02514359,7,-1,-1,,2935
02514359,8,1,1,,8613
02514359,8,2,0,,8613
02514359,9,-1,-1,less option possibile to make,68318
02514359,10,-1,-1,,3049
02548901,2,1,0,,5476
02548901,2,2,0,,5476
02548901,2,3,0,,5476
02548901,2,4,0,,5476
02548901,2,5,1,,5476
02548901,3,1,1,,3665
02548901,3,2,0,,3665
02548901,3,3,0,,3665
02548901,3,4,0,,3665
02548901,3,5,0,,3665
02548901,4,1,0,,4720
02548901,4,2,0,,4720
02548901,4,3,0,,4720
02548901,4,4,1,,4720
02548901,4,5,0,,4720
02548901,5,1,1,,4292
02548901,5,2,0,,4292
02548901,5,3,0,,4292
02548901,5,4,0,,4292
02548901,5,5,0,,4292
02548901,6,1,0,,4017
02548901,6,2,1,,4017
02548901,7,-1,-1,,2871
02548901,8,1,0,,5978
02548901,8,2,1,,5978
02548901,9,-1,-1,,2268
02548901,10,-1,-1,,3561
02601043,2,1,0,,8018
02601043,2,2,0,,8018
02601043,2,3,0,,8018
02601043,2,4,0,,8018
02601043,2,5,1,,8018
02601043,3,1,0,,6774
02601043,3,2,1,,6774
02601043,3,3,0,,6774
02601043,3,4,0,,6774
02601043,3,5,0,,6774
02601043,4,1,0,,6274
02601043,4,2,0,,6274
02601043,4,3,0,,6274
02601043,4,4,0,,6274
02601043,4,5,1,,6274
02601043,5,1,1,,5147
02601043,5,2,0,,5147
02601043,5,3,0,,5147
02601043,5,4,0,,5147
02601043,5,5,0,,5147
02601043,6,1,0,,5700
02601043,6,2,1,,5700
02601043,7,-1,-1,,5753
02601043,8,1,0,,7294
02601043,8,2,1,,7294
02601043,9,-1,-1,,2164
02601043,10,-1,-1,,2069
02657516,2,1,0,,8629
02657516,2,2,0,,8629
02657516,2,3,0,,8629
02657516,2,4,1,,8629
02657516,2,5,0,,8629
02657516,3,1,1,,5527
02657516,3,2,0,,5527
02657516,3,3,0,,5527
02657516,3,4,0,,5527
02657516,3,5,0,,5527
02657516,4,1,0,,5223
02657516,4,2,0,,5223
02657516,4,3,0,,5223
02657516,4,4,1,,5223
02657516,4,5,0,,5223
02657516,5,1,1,,5120
02657516,5,2,0,,5120
02657516,5,3,0,,5120
02657516,5,4,0,,5120
02657516,5,5,0,,5120
02657516,6,1,0,,5259
02657516,6,2,1,,5259
02657516,7,-1,-1,,3210
02657516,8,1,0,,12383
02657516,8,2,1,,12383
02657516,9,-1,-1,,3966
02657516,10,-1,-1,,2649
02679858,2,1,0,,4404
02679858,2,2,0,,4404
02679858,2,3,0,,4404
02679858,2,4,0,,4404
02679858,2,5,1,,4404
02679858,3,1,0,,4797
02679858,3,2,0,,4797
02679858,3,3,1,,4797
02679858,3,4,0,,4797
02679858,3,5,0,,4797
02679858,4,1,0,,4843
02679858,4,2,0,,4843
02679858,4,3,0,,4843
02679858,4,4,0,,4843
02679858,4,5,1,,4843
02679858,5,1,1,,3841
02679858,5,2,0,,3841
02679858,5,3,0,,3841
02679858,5,4,0,,3841
02679858,5,5,0,,3841
02679858,6,1,0,,5633
02679858,6,2,1,,5633
02679858,7,-1,-1,Just looked and decided how to do it in the least amount of moves.,24020
02679858,8,1,0,,6396
02679858,8,2,1,,6396
02679858,9,-1,-1,,1675
02679858,10,-1,-1,,1635
02696452,2,1,0,,5755
02696452,2,2,0,,5755
02696452,2,3,0,,5755
02696452,2,4,0,,5755
02696452,2,5,1,,5755
02696452,3,1,0,,8120
02696452,3,2,1,,8120
02696452,3,3,0,,8120
02696452,3,4,0,,8120
02696452,3,5,0,,8120
02696452,4,1,0,,6256
02696452,4,2,0,,6256
02696452,4,3,0,,6256
02696452,4,4,0,,6256
02696452,4,5,1,,6256
02696452,5,1,1,,4842
02696452,5,2,0,,4842
02696452,5,3,0,,4842
02696452,5,4,0,,4842
02696452,5,5,0,,4842
02696452,6,1,1,,6222
02696452,6,2,0,,6222
02696452,7,-1,-1,i decided to try and make it look like to desired letter or number first then i used the eraser to remove the unwanted bits ,109869
02696452,8,1,0,,6629
02696452,8,2,1,,6629
02696452,9,-1,-1,no not really,14134
02696452,10,-1,-1,i thought it was really fun ,19033
02697080,2,1,0,,9831
02697080,2,2,0,,9831
02697080,2,3,0,,9831
02697080,2,4,1,,9831
02697080,2,5,0,,9831
02697080,3,1,0,,7785
02697080,3,2,1,,7785
02697080,3,3,0,,7785
02697080,3,4,0,,7785
02697080,3,5,0,,7785
02697080,4,1,0,,8911
02697080,4,2,0,,8911
02697080,4,3,0,,8911
02697080,4,4,1,,8911
02697080,4,5,0,,8911
02697080,5,1,1,,5336
02697080,5,2,0,,5336
02697080,5,3,0,,5336
02697080,5,4,0,,5336
02697080,5,5,0,,5336
02697080,6,1,1,,5290
02697080,6,2,0,,5290
02697080,7,-1,-1,,1503
02697080,8,1,1,,11983
02697080,8,2,0,,11983
02697080,9,-1,-1,,1224
02697080,10,-1,-1,,3752
02740987,2,1,0,,7700
02740987,2,2,0,,7700
02740987,2,3,0,,7700
02740987,2,4,0,,7700
02740987,2,5,1,,7700
02740987,3,1,0,,6781
02740987,3,2,1,,6781
02740987,3,3,0,,6781
02740987,3,4,0,,6781
02740987,3,5,0,,6781
02740987,4,1,0,,7748
02740987,4,2,0,,7748
02740987,4,3,0,,7748
02740987,4,4,1,,7748
02740987,4,5,0,,7748
02740987,5,1,1,,6112
02740987,5,2,0,,6112
02740987,5,3,0,,6112
02740987,5,4,0,,6112
02740987,5,5,0,,6112
02740987,6,1,1,,10092
02740987,6,2,0,,10092
02740987,7,-1,-1,,5688
02740987,8,1,0,,10747
02740987,8,2,1,,10747
02740987,9,-1,-1,,3410
02740987,10,-1,-1,,1577
02840893,2,1,0,,5442
02840893,2,2,0,,5442
02840893,2,3,0,,5442
02840893,2,4,0,,5442
02840893,2,5,1,,5442
02840893,3,1,1,,2234
02840893,3,2,0,,2234
02840893,3,3,0,,2234
02840893,3,4,0,,2234
02840893,3,5,0,,2234
02840893,4,1,0,,3276
02840893,4,2,0,,3276
02840893,4,3,0,,3276
02840893,4,4,1,,3276
02840893,4,5,0,,3276
02840893,5,1,1,,1820
02840893,5,2,0,,1820
02840893,5,3,0,,1820
02840893,5,4,0,,1820
02840893,5,5,0,,1820
02840893,6,1,0,,2780
02840893,6,2,1,,2780
02840893,7,-1,-1,,872
02840893,8,1,0,,3202
02840893,8,2,1,,3202
02840893,9,-1,-1,,1132
02840893,10,-1,-1,,925
03035572,2,1,0,,8232
03035572,2,2,0,,8232
03035572,2,3,1,,8232
03035572,2,4,0,,8232
03035572,2,5,0,,8232
03035572,3,1,0,,3490
03035572,3,2,1,,3490
03035572,3,3,0,,3490
03035572,3,4,0,,3490
03035572,3,5,0,,3490
03035572,4,1,0,,4187
03035572,4,2,0,,4187
03035572,4,3,0,,4187
03035572,4,4,1,,4187
03035572,4,5,0,,4187
03035572,5,1,1,,3741
03035572,5,2,0,,3741
03035572,5,3,0,,3741
03035572,5,4,0,,3741
03035572,5,5,0,,3741
03035572,6,1,0,,4203
03035572,6,2,1,,4203
03035572,7,-1,-1,,3717
03035572,8,1,0,,5996
03035572,8,2,1,,5996
03035572,9,-1,-1,,2645
03035572,10,-1,-1,,2824
03301504,2,1,0,,9949
03301504,2,2,0,,9949
03301504,2,3,0,,9949
03301504,2,4,0,,9949
03301504,2,5,1,,9949
03301504,3,1,1,,4950
03301504,3,2,0,,4950
03301504,3,3,0,,4950
03301504,3,4,0,,4950
03301504,3,5,0,,4950
03301504,4,1,0,,6702
03301504,4,2,0,,6702
03301504,4,3,0,,6702
03301504,4,4,1,,6702
03301504,4,5,0,,6702
03301504,5,1,1,,5032
03301504,5,2,0,,5032
03301504,5,3,0,,5032
03301504,5,4,0,,5032
03301504,5,5,0,,5032
03301504,6,1,1,,4600
03301504,6,2,0,,4600
03301504,7,-1,-1,I tried to make as much minimal change as I could and still made sure the new number is clear enough to see.,55535
03301504,8,1,0,,9747
03301504,8,2,1,,9747
03301504,9,-1,-1,,5200
03301504,10,-1,-1,No,5034
03312439,2,1,0,,4945
03312439,2,2,0,,4945
03312439,2,3,0,,4945
03312439,2,4,0,,4945
03312439,2,5,1,,4945
03312439,3,1,0,,5648
03312439,3,2,0,,5648
03312439,3,3,0,,5648
03312439,3,4,1,,5648
03312439,3,5,0,,5648
03312439,4,1,0,,4174
03312439,4,2,0,,4174
03312439,4,3,0,,4174
03312439,4,4,0,,4174
03312439,4,5,1,,4174
03312439,5,1,1,,3088
03312439,5,2,0,,3088
03312439,5,3,0,,3088
03312439,5,4,0,,3088
03312439,5,5,0,,3088
03312439,6,1,0,,3679
03312439,6,2,1,,3679
03312439,7,-1,-1,,2413
03312439,8,1,0,,3702
03312439,8,2,1,,3702
03312439,9,-1,-1,,1951
03312439,10,-1,-1,,2461
03332364,2,1,0,,7511
03332364,2,2,0,,7511
03332364,2,3,0,,7511
03332364,2,4,0,,7511
03332364,2,5,1,,7511
03332364,3,1,0,,5591
03332364,3,2,1,,5591
03332364,3,3,0,,5591
03332364,3,4,0,,5591
03332364,3,5,0,,5591
03332364,4,1,0,,4971
03332364,4,2,0,,4971
03332364,4,3,0,,4971
03332364,4,4,1,,4971
03332364,4,5,0,,4971
03332364,5,1,1,,4086
03332364,5,2,0,,4086
03332364,5,3,0,,4086
03332364,5,4,0,,4086
03332364,5,5,0,,4086
03332364,6,1,0,,3486
03332364,6,2,1,,3486
03332364,7,-1,-1,,2907
03332364,8,1,0,,4044
03332364,8,2,1,,4044
03332364,9,-1,-1,,1555
03332364,10,-1,-1,,1517
03349572,2,1,0,,12069
03349572,2,2,0,,12069
03349572,2,3,0,,12069
03349572,2,4,0,,12069
03349572,2,5,1,,12069
03349572,3,1,0,,5152
03349572,3,2,1,,5152
03349572,3,3,0,,5152
03349572,3,4,0,,5152
03349572,3,5,0,,5152
03349572,4,1,0,,7252
03349572,4,2,0,,7252
03349572,4,3,0,,7252
03349572,4,4,1,,7252
03349572,4,5,0,,7252
03349572,5,1,1,,3912
03349572,5,2,0,,3912
03349572,5,3,0,,3912
03349572,5,4,0,,3912
03349572,5,5,0,,3912
03349572,6,1,0,,8649
03349572,6,2,1,,8649
03349572,7,-1,-1,,7268
03349572,8,1,0,,7106
03349572,8,2,1,,7106
03349572,9,-1,-1,,2268
03349572,10,-1,-1,,2717
03435151,2,1,0,,7142
03435151,2,2,0,,7142
03435151,2,3,0,,7142
03435151,2,4,1,,7142
03435151,2,5,0,,7142
03435151,3,1,1,,3494
03435151,3,2,0,,3494
03435151,3,3,0,,3494
03435151,3,4,0,,3494
03435151,3,5,0,,3494
03435151,4,1,0,,7758
03435151,4,2,0,,7758
03435151,4,3,0,,7758
03435151,4,4,0,,7758
03435151,4,5,1,,7758
03435151,5,1,1,,4782
03435151,5,2,0,,4782
03435151,5,3,0,,4782
03435151,5,4,0,,4782
03435151,5,5,0,,4782
03435151,6,1,1,,3950
03435151,6,2,0,,3950
03435151,7,-1,-1,I decided to erase the most edged features and tried to use those in the middle to create new symbol,42593
03435151,8,1,0,,4585
03435151,8,2,1,,4585
03435151,9,-1,-1,It did not,13017
03435151,10,-1,-1,No,4792
03490365,2,1,0,,8532
03490365,2,2,0,,8532
03490365,2,3,0,,8532
03490365,2,4,1,,8532
03490365,2,5,0,,8532
03490365,3,1,0,,13720
03490365,3,2,1,,13720
03490365,3,3,0,,13720
03490365,3,4,0,,13720
03490365,3,5,0,,13720
03490365,4,1,0,,8791
03490365,4,2,0,,8791
03490365,4,3,0,,8791
03490365,4,4,1,,8791
03490365,4,5,0,,8791
03490365,5,1,1,,9858
03490365,5,2,0,,9858
03490365,5,3,0,,9858
03490365,5,4,0,,9858
03490365,5,5,0,,9858
03490365,6,1,1,,6849
03490365,6,2,0,,6849
03490365,7,-1,-1,,7637
03490365,8,1,0,,9281
03490365,8,2,1,,9281
03490365,9,-1,-1,,5914
03490365,10,-1,-1,,3638
03501395,2,1,0,,7799
03501395,2,2,0,,7799
03501395,2,3,0,,7799
03501395,2,4,0,,7799
03501395,2,5,1,,7799
03501395,3,1,1,,7666
03501395,3,2,0,,7666
03501395,3,3,0,,7666
03501395,3,4,0,,7666
03501395,3,5,0,,7666
03501395,4,1,0,,4988
03501395,4,2,0,,4988
03501395,4,3,0,,4988
03501395,4,4,1,,4988
03501395,4,5,0,,4988
03501395,5,1,1,,5212
03501395,5,2,0,,5212
03501395,5,3,0,,5212
03501395,5,4,0,,5212
03501395,5,5,0,,5212
03501395,6,1,0,,7130
03501395,6,2,1,,7130
03501395,7,-1,-1,I was trying to make a less change as possible ,31748
03501395,8,1,0,,6769
03501395,8,2,1,,6769
03501395,9,-1,-1,,3087
03501395,10,-1,-1,,2988
03615734,2,1,0,,4729
03615734,2,2,0,,4729
03615734,2,3,0,,4729
03615734,2,4,0,,4729
03615734,2,5,1,,4729
03615734,3,1,1,,4635
03615734,3,2,0,,4635
03615734,3,3,0,,4635
03615734,3,4,0,,4635
03615734,3,5,0,,4635
03615734,4,1,0,,5963
03615734,4,2,0,,5963
03615734,4,3,0,,5963
03615734,4,4,1,,5963
03615734,4,5,0,,5963
03615734,5,1,1,,3520
03615734,5,2,0,,3520
03615734,5,3,0,,3520
03615734,5,4,0,,3520
03615734,5,5,0,,3520
03615734,6,1,0,,4092
03615734,6,2,1,,4092
03615734,7,-1,-1,,3835
03615734,8,1,1,,11221
03615734,8,2,0,,11221
03615734,9,-1,-1,I tried to make changes enough that I met the 2%  but didn't go TOO far over (less than 10%),31486
03615734,10,-1,-1,,2228
03674954,2,1,0,,13952
03674954,2,2,0,,13952
03674954,2,3,0,,13952
03674954,2,4,0,,13952
03674954,2,5,1,,13952
03674954,3,1,0,,13526
03674954,3,2,1,,13526
03674954,3,3,0,,13526
03674954,3,4,0,,13526
03674954,3,5,0,,13526
03674954,4,1,0,,9249
03674954,4,2,0,,9249
03674954,4,3,0,,9249
03674954,4,4,1,,9249
03674954,4,5,0,,9249
03674954,5,1,1,,5582
03674954,5,2,0,,5582
03674954,5,3,0,,5582
03674954,5,4,0,,5582
03674954,5,5,0,,5582
03674954,6,1,1,,13006
03674954,6,2,0,,13006
03674954,7,-1,-1,I simply tried to make it legible as the new symbol with as few moves as possible. I tried to keep as much of the original as I could and only used undo when I made a mistake.,80246
03674954,8,1,0,,9091
03674954,8,2,1,,9091
03674954,9,-1,-1,It did not. I had to go over 2 each time.,19511
03674954,10,-1,-1,It worked just fine from my experience.,25548
03690451,2,1,0,,3390
03690451,2,2,0,,3390
03690451,2,3,0,,3390
03690451,2,4,0,,3390
03690451,2,5,1,,3390
03690451,3,1,0,,5977
03690451,3,2,0,,5977
03690451,3,3,0,,5977
03690451,3,4,0,,5977
03690451,3,5,1,,5977
03690451,4,1,0,,1904
03690451,4,2,0,,1904
03690451,4,3,0,,1904
03690451,4,4,0,,1904
03690451,4,5,1,,1904
03690451,5,1,0,,1982
03690451,5,2,0,,1982
03690451,5,3,0,,1982
03690451,5,4,0,,1982
03690451,5,5,1,,1982
03690451,6,1,0,,2304
03690451,6,2,1,,2304
03690451,7,-1,-1,,679
03690451,8,1,0,,2721
03690451,8,2,1,,2721
03690451,9,-1,-1,,626
03690451,10,-1,-1,,704
03699584,2,1,0,,9679
03699584,2,2,0,,9679
03699584,2,3,0,,9679
03699584,2,4,0,,9679
03699584,2,5,1,,9679
03699584,3,1,0,,3853
03699584,3,2,1,,3853
03699584,3,3,0,,3853
03699584,3,4,0,,3853
03699584,3,5,0,,3853
03699584,4,1,0,,5216
03699584,4,2,1,,5216
03699584,4,3,0,,5216
03699584,4,4,0,,5216
03699584,4,5,0,,5216
03699584,5,1,1,,2801
03699584,5,2,0,,2801
03699584,5,3,0,,2801
03699584,5,4,0,,2801
03699584,5,5,0,,2801
03699584,6,1,0,,4001
03699584,6,2,1,,4001
03699584,7,-1,-1,,2101
03699584,8,1,1,,6866
03699584,8,2,0,,6866
03699584,9,-1,-1,it required me to be extra careful,17539
03699584,10,-1,-1,,1887
03847787,2,1,0,,6324
03847787,2,2,0,,6324
03847787,2,3,0,,6324
03847787,2,4,0,,6324
03847787,2,5,1,,6324
03847787,3,1,1,,4052
03847787,3,2,0,,4052
03847787,3,3,0,,4052
03847787,3,4,0,,4052
03847787,3,5,0,,4052
03847787,4,1,0,,3913
03847787,4,2,0,,3913
03847787,4,3,0,,3913
03847787,4,4,0,,3913
03847787,4,5,1,,3913
03847787,5,1,1,,3824
03847787,5,2,0,,3824
03847787,5,3,0,,3824
03847787,5,4,0,,3824
03847787,5,5,0,,3824
03847787,6,1,1,,5646
03847787,6,2,0,,5646
03847787,7,-1,-1,If the symbol had curves or straight lines  I tried incorporating them as much as possible.,32842
03847787,8,1,0,,3692
